ISO3,year,hc
BGD,1975,1.17182242870331
BGD,1976,1.19690370559692
BGD,1977,1.2225216627121
BGD,1978,1.24868810176849
BGD,1979,1.27541446685791
BGD,1980,1.30271291732788
BGD,1981,1.31782627105713
BGD,1982,1.33311498165131
BGD,1983,1.34858119487762
BGD,1984,1.36422657966614
BGD,1985,1.38005363941193
BGD,1986,1.39622092247009
BGD,1987,1.41257762908936
BGD,1988,1.42912590503693
BGD,1989,1.44586801528931
BGD,1990,1.46280634403229
BGD,1991,1.48074245452881
BGD,1992,1.49889862537384
BGD,1993,1.51727735996246
BGD,1994,1.53588140010834
BGD,1995,1.55471360683441
BGD,1996,1.57138729095459
BGD,1997,1.5882396697998
BGD,1998,1.60527288913727
BGD,1999,1.62248873710632
BGD,2000,1.63988935947418
BGD,2001,1.66190958023071
BGD,2002,1.68422555923462
BGD,2003,1.70684111118317
BGD,2004,1.72466349601746
BGD,2005,1.74209010601044
BGD,2006,1.76760101318359
BGD,2007,1.79348564147949
BGD,2008,1.81974923610687
BGD,2009,1.84639751911163
BGD,2010,1.87343597412109
BGD,2011,1.89753115177155
BGD,2012,1.92193627357483
BGD,2013,1.9466552734375
BGD,2014,1.9716922044754
BGD,2015,1.99705111980438
BGD,2016,2.02273631095886
BGD,2017,2.04875159263611
BGD,2018,2.07510161399841
BGD,2019,2.10179042816162
BGD,2020,2.12882280349731
BGD,2021,2.07164478302002
BGD,2022,2.1118311882019
BGD,2023,2.15412998199463
BGR,1950,
BGR,1951,
BGR,1952,
BGR,1953,
BGR,1954,
BGR,1955,
BGR,1956,
BGR,1957,
BGR,1958,
BGR,1959,
BGR,1960,
BGR,1961,
BGR,1962,
BGR,1963,
BGR,1964,
BGR,1965,
BGR,1966,
BGR,1967,
BGR,1968,
BGR,1969,
BGR,1970,2.40061664581299
BGR,1971,2.41859173774719
BGR,1972,2.43670153617859
BGR,1973,2.45494699478149
BGR,1974,2.47332906723022
BGR,1975,2.4918487071991
BGR,1976,2.51050710678101
BGR,1977,2.52930498123169
BGR,1978,2.5482439994812
BGR,1979,2.56492304801941
BGR,1980,2.57783770561218
BGR,1981,2.59413504600525
BGR,1982,2.61053514480591
BGR,1983,2.62703919410706
BGR,1984,2.64364767074585
BGR,1985,2.66036081314087
BGR,1986,2.67717981338501
BGR,1987,2.69410514831543
BGR,1988,2.71113753318787
BGR,1989,2.72827768325806
BGR,1990,2.74552607536316
BGR,1991,2.76077151298523
BGR,1992,2.7761013507843
BGR,1993,2.79151654243469
BGR,1994,2.80701732635498
BGR,1995,2.82260394096375
BGR,1996,2.8382773399353
BGR,1997,2.85403776168823
BGR,1998,2.86988592147827
BGR,1999,2.88582158088684
BGR,2000,2.90184617042542
BGR,2001,2.91945862770081
BGR,2002,2.93717789649963
BGR,2003,2.95500469207764
BGR,2004,2.97293972969055
BGR,2005,2.99098372459412
BGR,2006,3.00913739204407
BGR,2007,3.02740073204041
BGR,2008,3.04577541351318
BGR,2009,3.06426119804382
BGR,2010,3.0828595161438
BGR,2011,3.09415435791016
BGR,2012,3.10549068450928
BGR,2013,3.11686825752258
BGR,2014,3.12828779220581
BGR,2015,3.1397488117218
BGR,2016,3.15125203132629
BGR,2017,3.16279745101929
BGR,2018,3.17438507080078
BGR,2019,3.18601512908936
BGR,2020,3.19768786430359
BGR,2021,3.21906208992004
BGR,2022,3.24076652526855
BGR,2023,3.26280808448792
BHR,1950,
BHR,1951,
BHR,1952,
BHR,1953,
BHR,1954,
BHR,1955,
BHR,1956,
BHR,1957,
BHR,1958,
BHR,1959,
BHR,1960,
BHR,1961,
BHR,1962,
BHR,1963,
BHR,1964,
BHR,1965,
BHR,1966,
BHR,1967,
BHR,1968,
BHR,1969,
BHR,1970,1.28617012500763
BHR,1971,1.31521809101105
BHR,1972,1.34492206573486
BHR,1973,1.37529695034027
BHR,1974,1.40635776519775
BHR,1975,1.43812012672424
BHR,1976,1.49351251125336
BHR,1977,1.55103850364685
BHR,1978,1.61078023910522
BHR,1979,1.67282295227051
BHR,1980,1.7302930355072
BHR,1981,1.77031087875366
BHR,1982,1.81125426292419
BHR,1983,1.85314452648163
BHR,1984,1.89600360393524
BHR,1985,1.93985402584076
BHR,1986,1.97333717346191
BHR,1987,2.00739812850952
BHR,1988,2.04204726219177
BHR,1989,2.07729411125183
BHR,1990,2.11314964294434
BHR,1991,2.13734006881714
BHR,1992,2.16180753707886
BHR,1993,2.18655490875244
BHR,1994,2.21158576011658
BHR,1995,2.23690319061279
BHR,1996,2.25751900672913
BHR,1997,2.27832508087158
BHR,1998,2.29932284355164
BHR,1999,2.32051396369934
BHR,2000,2.34190058708191
BHR,2001,2.33037757873535
BHR,2002,2.31891107559204
BHR,2003,2.30750107765198
BHR,2004,2.29614734649658
BHR,2005,2.28484916687012
BHR,2006,2.28080487251282
BHR,2007,2.27676749229431
BHR,2008,2.27273750305176
BHR,2009,2.268714427948
BHR,2010,2.26469850540161
BHR,2011,2.30664491653442
BHR,2012,2.34936833381653
BHR,2013,2.39288306236267
BHR,2014,2.43720364570618
BHR,2015,2.48234534263611
BHR,2016,2.52832293510437
BHR,2017,2.5783224105835
BHR,2018,2.71675133705139
BHR,2019,2.75606608390808
BHR,2020,2.79594969749451
BHR,2021,2.80802702903748
BHR,2022,2.82015657424927
BHR,2023,2.81691694259644
BHS,1950,
BHS,1951,
BHS,1952,
BHS,1953,
BHS,1954,
BHS,1955,
BHS,1956,
BHS,1957,
BHS,1958,
BHS,1959,
BHS,1960,
BHS,1961,
BHS,1962,
BHS,1963,
BHS,1964,
BHS,1965,
BHS,1966,
BHS,1967,
BHS,1968,
BHS,1969,
BHS,1970,
BHS,1971,
BHS,1972,
BHS,1973,
BHS,1974,
BHS,1975,
BHS,1976,
BHS,1977,
BHS,1978,
BHS,1979,
BHS,1980,
BHS,1981,
BHS,1982,
BHS,1983,
BHS,1984,
BHS,1985,
BHS,1986,
BHS,1987,
BHS,1988,
BHS,1989,
BHS,1990,
BHS,1991,
BHS,1992,
BHS,1993,
BHS,1994,
BHS,1995,
BHS,1996,
BHS,1997,
BHS,1998,
BHS,1999,
BHS,2000,
BHS,2001,
BHS,2002,
BHS,2003,
BHS,2004,
BHS,2005,
BHS,2006,
BHS,2007,
BHS,2008,
BHS,2009,
BHS,2010,
BHS,2011,
BHS,2012,
BHS,2013,
BHS,2014,
BHS,2015,
BHS,2016,
BHS,2017,
BHS,2018,
BHS,2019,
BHS,2020,
BHS,2021,
BHS,2022,
BHS,2023,
BIH,1950,
BIH,1951,
BIH,1952,
BIH,1953,
BIH,1954,
BIH,1955,
BIH,1956,
BIH,1957,
BIH,1958,
BIH,1959,
BIH,1960,
BIH,1961,
BIH,1962,
BIH,1963,
BIH,1964,
BIH,1965,
BIH,1966,
BIH,1967,
BIH,1968,
BIH,1969,
BIH,1970,
BIH,1971,
BIH,1972,
BIH,1973,
BIH,1974,
BIH,1975,
BIH,1976,
BIH,1977,
BIH,1978,
BIH,1979,
BIH,1980,
BIH,1981,
BIH,1982,
BIH,1983,
BIH,1984,
BIH,1985,
BIH,1986,
BIH,1987,
BIH,1988,
BIH,1989,
BIH,1990,
BIH,1991,
BIH,1992,
BIH,1993,
BIH,1994,
BIH,1995,
BIH,1996,
BIH,1997,
BIH,1998,
BIH,1999,
BIH,2000,
BIH,2001,
BIH,2002,
BIH,2003,
BIH,2004,
BIH,2005,
BIH,2006,
BIH,2007,
BIH,2008,
BIH,2009,
BIH,2010,
BIH,2011,
BIH,2012,
BIH,2013,
BIH,2014,
BIH,2015,
BIH,2016,
BIH,2017,
BIH,2018,
BIH,2019,
BIH,2020,
BIH,2021,
BIH,2022,
BIH,2023,
BLR,1950,
BLR,1951,
BLR,1952,
BLR,1953,
BLR,1954,
BLR,1955,
BLR,1956,
BLR,1957,
BLR,1958,
BLR,1959,
BLR,1960,
BLR,1961,
BLR,1962,
BLR,1963,
BLR,1964,
BLR,1965,
BLR,1966,
BLR,1967,
BLR,1968,
BLR,1969,
BLR,1970,
BLR,1971,
BLR,1972,
BLR,1973,
BLR,1974,
BLR,1975,
BLR,1976,
BLR,1977,
BLR,1978,
BLR,1979,
BLR,1980,
BLR,1981,
BLR,1982,
BLR,1983,
BLR,1984,
BLR,1985,
BLR,1986,
BLR,1987,
BLR,1988,
BLR,1989,
BLR,1990,
BLR,1991,
BLR,1992,
BLR,1993,
BLR,1994,
BLR,1995,
BLR,1996,
BLR,1997,
BLR,1998,
BLR,1999,
BLR,2000,
BLR,2001,
BLR,2002,
BLR,2003,
BLR,2004,
BLR,2005,
BLR,2006,
BLR,2007,
BLR,2008,
BLR,2009,
BLR,2010,
BLR,2011,
BLR,2012,
BLR,2013,
BLR,2014,
BLR,2015,
BLR,2016,
BLR,2017,
BLR,2018,
BLR,2019,
BLR,2020,
BLR,2021,
BLR,2022,
BLR,2023,
BLZ,1950,
BLZ,1951,
BLZ,1952,
BLZ,1953,
BLZ,1954,
BLZ,1955,
BLZ,1956,
BLZ,1957,
BLZ,1958,
BLZ,1959,
BLZ,1960,
BLZ,1961,
BLZ,1962,
BLZ,1963,
BLZ,1964,
BLZ,1965,
BLZ,1966,
BLZ,1967,
BLZ,1968,
BLZ,1969,
BLZ,1970,2.36617422103882
BLZ,1971,2.37806582450867
BLZ,1972,2.39001750946045
BLZ,1973,2.40202879905701
BLZ,1974,2.41410088539124
BLZ,1975,2.42623329162598
BLZ,1976,2.4072847366333
BLZ,1977,2.38848423957825
BLZ,1978,2.36983036994934
BLZ,1979,2.35132217407227
BLZ,1980,2.33295869827271
BLZ,1981,2.34585547447205
BLZ,1982,2.35882353782654
BLZ,1983,2.37186336517334
BLZ,1984,2.38497519493103
BLZ,1985,2.39815950393677
BLZ,1986,2.44070744514465
BLZ,1987,2.4840099811554
BLZ,1988,2.52808094024658
BLZ,1989,2.56869459152222
BLZ,1990,2.59928965568543
BLZ,1991,2.63144421577454
BLZ,1992,2.66399621963501
BLZ,1993,2.69695115089417
BLZ,1994,2.73031377792358
BLZ,1995,2.76408910751343
BLZ,1996,2.80099892616272
BLZ,1997,2.83840155601501
BLZ,1998,2.87630391120911
BLZ,1999,2.91471219062805
BLZ,2000,2.95363330841064
BLZ,2001,2.98325705528259
BLZ,2002,3.0131778717041
BLZ,2003,3.04339909553528
BLZ,2004,3.07392311096191
BLZ,2005,3.10475325584412
BLZ,2006,3.13652086257935
BLZ,2007,3.16861343383789
BLZ,2008,3.20103430747986
BLZ,2009,3.23378705978394
BLZ,2010,3.26687455177307
BLZ,2011,3.19089961051941
BLZ,2012,3.11669135093689
BLZ,2013,3.04420876502991
BLZ,2014,2.97341203689575
BLZ,2015,2.90426158905029
BLZ,2016,2.90106010437012
BLZ,2017,2.89786219596863
BLZ,2018,2.89466762542725
BLZ,2019,2.89147663116455
BLZ,2020,2.88828921318054
BLZ,2021,2.86932563781738
BLZ,2022,2.89482998847961
BLZ,2023,2.9209086894989
BMU,1950,
BMU,1951,
BMU,1952,
BMU,1953,
BMU,1954,
BMU,1955,
BMU,1956,
BMU,1957,
BMU,1958,
BMU,1959,
BMU,1960,
BMU,1961,
BMU,1962,
BMU,1963,
BMU,1964,
BMU,1965,
BMU,1966,
BMU,1967,
BMU,1968,
BMU,1969,
BMU,1970,
BMU,1971,
BMU,1972,
BMU,1973,
BMU,1974,
BMU,1975,
BMU,1976,
BMU,1977,
BMU,1978,
BMU,1979,
BMU,1980,
BMU,1981,
BMU,1982,
BMU,1983,
BMU,1984,
BMU,1985,
BMU,1986,
BMU,1987,
BMU,1988,
BMU,1989,
BMU,1990,
BMU,1991,
BMU,1992,
BMU,1993,
BMU,1994,
BMU,1995,
BMU,1996,
BMU,1997,
BMU,1998,
BMU,1999,
BMU,2000,
BMU,2001,
BMU,2002,
BMU,2003,
BMU,2004,
BMU,2005,
BMU,2006,
BMU,2007,
BMU,2008,
BMU,2009,
BMU,2010,
BMU,2011,
BMU,2012,
BMU,2013,
BMU,2014,
BMU,2015,
BMU,2016,
BMU,2017,
BMU,2018,
BMU,2019,
BMU,2020,
BMU,2021,
BMU,2022,
BMU,2023,
BOL,1950,1.3233608007431
BOL,1951,1.33510482311249
BOL,1952,1.34695291519165
BOL,1953,1.3589061498642
BOL,1954,1.37096548080444
BOL,1955,1.38313186168671
BOL,1956,1.40209138393402
BOL,1957,1.42131066322327
BOL,1958,1.44079351425171
BOL,1959,1.46054327487946
BOL,1960,1.48056387901306
BOL,1961,1.49660634994507
BOL,1962,1.51282262802124
BOL,1963,1.52921462059021
BOL,1964,1.54578423500061
BOL,1965,1.56253325939178
BOL,1966,1.57946395874023
BOL,1967,1.59657800197601
BOL,1968,1.61387753486633
BOL,1969,1.63136446475983
BOL,1970,1.64904093742371
BOL,1971,1.6729941368103
BOL,1972,1.6972953081131
BOL,1973,1.71879017353058
BOL,1974,1.73757469654083
BOL,1975,1.75656449794769
BOL,1976,1.77576184272766
BOL,1977,1.79516887664795
BOL,1978,1.81478822231293
BOL,1979,1.83462190628052
BOL,1980,1.85467219352722
BOL,1981,1.88364088535309
BOL,1982,1.9130619764328
BOL,1983,1.94294261932373
BOL,1984,1.97328996658325
BOL,1985,2.00411152839661
BOL,1986,2.03541421890259
BOL,1987,2.06720590591431
BOL,1988,2.09949421882629
BOL,1989,2.13228678703308
BOL,1990,2.16559147834778
BOL,1991,2.19608664512634
BOL,1992,2.22701120376587
BOL,1993,2.25837111473084
BOL,1994,2.29017281532288
BOL,1995,2.32242250442505
BOL,1996,2.35512590408325
BOL,1997,2.38829016685486
BOL,1998,2.42192125320435
BOL,1999,2.45602583885193
BOL,2000,2.4906108379364
BOL,2001,2.51987934112549
BOL,2002,2.54949164390564
BOL,2003,2.57307386398315
BOL,2004,2.59339308738709
BOL,2005,2.61387252807617
BOL,2006,2.63451361656189
BOL,2007,2.65531778335571
BOL,2008,2.67628622055054
BOL,2009,2.69742035865784
BOL,2010,2.71872138977051
BOL,2011,2.7451503276825
BOL,2012,2.77183604240418
BOL,2013,2.7987813949585
BOL,2014,2.82598876953125
BOL,2015,2.85346055030823
BOL,2016,2.88119912147522
BOL,2017,2.90920758247376
BOL,2018,2.93748831748962
BOL,2019,2.96604371070862
BOL,2020,2.99487709999084
BOL,2021,3.02450704574585
BOL,2022,3.05485272407532
BOL,2023,3.08593535423279
BRA,1950,1.30044388771057
BRA,1951,1.30809342861176
BRA,1952,1.31578814983368
BRA,1953,1.32352793216705
BRA,1954,1.33131337165833
BRA,1955,1.33914458751678
BRA,1956,1.35034668445587
BRA,1957,1.36164247989655
BRA,1958,1.37303268909454
BRA,1959,1.38451826572418
BRA,1960,1.3960999250412
BRA,1961,1.40659320354462
BRA,1962,1.41716527938843
BRA,1963,1.42781686782837
BRA,1964,1.4385484457016
BRA,1965,1.44936072826386
BRA,1966,1.46191036701202
BRA,1967,1.47456860542297
BRA,1968,1.48733639717102
BRA,1969,1.50021481513977
BRA,1970,1.51320481300354
BRA,1971,1.50219655036926
BRA,1972,1.49126839637756
BRA,1973,1.48041987419128
BRA,1974,1.4696501493454
BRA,1975,1.45895874500275
BRA,1976,1.46344685554504
BRA,1977,1.46794879436493
BRA,1978,1.4724645614624
BRA,1979,1.47699427604675
BRA,1980,1.48153781890869
BRA,1981,1.50794196128845
BRA,1982,1.53481662273407
BRA,1983,1.56217014789581
BRA,1984,1.59001123905182
BRA,1985,1.61834859848022
BRA,1986,1.63802647590637
BRA,1987,1.65794384479523
BRA,1988,1.67810320854187
BRA,1989,1.69850778579712
BRA,1990,1.71669137477875
BRA,1991,1.74462711811066
BRA,1992,1.77301752567291
BRA,1993,1.80186975002289
BRA,1994,1.8311915397644
BRA,1995,1.86099052429199
BRA,1996,1.89644837379456
BRA,1997,1.932581782341
BRA,1998,1.96940386295319
BRA,1999,2.0069272518158
BRA,2000,2.04516577720642
BRA,2001,2.08590292930603
BRA,2002,2.12745189666748
BRA,2003,2.16982817649841
BRA,2004,2.21304869651794
BRA,2005,2.25713014602661
BRA,2006,2.29880857467651
BRA,2007,2.34125638008118
BRA,2008,2.38448834419251
BRA,2009,2.42851853370667
BRA,2010,2.47336173057556
BRA,2011,2.5608959197998
BRA,2012,2.62187433242798
BRA,2013,2.68430471420288
BRA,2014,2.74822163581848
BRA,2015,2.81366038322449
BRA,2016,2.8806574344635
BRA,2017,2.94924998283386
BRA,2018,3.01947546005249
BRA,2019,3.09137320518494
BRA,2020,3.16498303413391
BRA,2021,3.22658061981201
BRA,2022,3.29099345207214
BRA,2023,3.35838437080383
BRB,1950,
BRB,1951,
BRB,1952,
BRB,1953,
BRB,1954,
BRB,1955,
BRB,1956,
BRB,1957,
BRB,1958,
BRB,1959,
BRB,1960,1.87696743011475
BRB,1961,1.92393147945404
BRB,1962,1.97207069396973
BRB,1963,2.02141427993774
BRB,1964,2.07199263572693
BRB,1965,2.12383651733398
BRB,1966,2.19698619842529
BRB,1967,2.27265548706055
BRB,1968,2.35093092918396
BRB,1969,2.43190240859985
BRB,1970,2.5156626701355
BRB,1971,2.47937917709351
BRB,1972,2.44361925125122
BRB,1973,2.40837526321411
BRB,1974,2.37363934516907
BRB,1975,2.3394045829773
BRB,1976,2.30106067657471
BRB,1977,2.26334547996521
BRB,1978,2.22624826431274
BRB,1979,2.18975901603699
BRB,1980,2.1538679599762
BRB,1981,2.20062160491943
BRB,1982,2.24838995933533
BRB,1983,2.29719543457031
BRB,1984,2.34706020355225
BRB,1985,2.3980073928833
BRB,1986,2.43332695960999
BRB,1987,2.46916699409485
BRB,1988,2.50553488731384
BRB,1989,2.54243850708008
BRB,1990,2.57336521148682
BRB,1991,2.59548258781433
BRB,1992,2.61779022216797
BRB,1993,2.64028930664063
BRB,1994,2.66298198699951
BRB,1995,2.6858696937561
BRB,1996,2.68498992919922
BRB,1997,2.68411016464233
BRB,1998,2.68323087692261
BRB,1999,2.68235182762146
BRB,2000,2.68147325515747
BRB,2001,2.69999504089355
BRB,2002,2.7186450958252
BRB,2003,2.73742389678955
BRB,2004,2.75633239746094
BRB,2005,2.77537131309509
BRB,2006,2.78029942512512
BRB,2007,2.785236120224
BRB,2008,2.79018187522888
BRB,2009,2.79513621330261
BRB,2010,2.80009937286377
BRB,2011,2.80511355400085
BRB,2012,2.81015086174011
BRB,2013,2.81521153450012
BRB,2014,2.82029557228088
BRB,2015,2.82540321350098
BRB,2016,2.83053469657898
BRB,2017,2.83569002151489
BRB,2018,2.84086918830872
BRB,2019,2.84607243537903
BRB,2020,2.85130000114441
BRB,2021,2.85655212402344
BRB,2022,2.86182856559753
BRB,2023,2.86712980270386
BRN,1950,
BRN,1951,
BRN,1952,
BRN,1953,
BRN,1954,
BRN,1955,
BRN,1956,
BRN,1957,
BRN,1958,
BRN,1959,
BRN,1960,
BRN,1961,
BRN,1962,
BRN,1963,
BRN,1964,
BRN,1965,
BRN,1966,
BRN,1967,
BRN,1968,
BRN,1969,
BRN,1970,1.58987641334534
BRN,1971,1.62520956993103
BRN,1972,1.66132807731628
BRN,1973,1.69824922084808
BRN,1974,1.72934353351593
BRN,1975,1.75823295116425
BRN,1976,1.82421803474426
BRN,1977,1.89267933368683
BRN,1978,1.96371006965637
BRN,1979,2.03740644454956
BRN,1980,2.11386847496033
BRN,1981,2.13661193847656
BRN,1982,2.15960025787354
BRN,1983,2.18283581733704
BRN,1984,2.20632123947144
BRN,1985,2.23005938529968
BRN,1986,2.26965928077698
BRN,1987,2.30996227264404
BRN,1988,2.35098099708557
BRN,1989,2.39272785186768
BRN,1990,2.43521642684937
BRN,1991,2.4627628326416
BRN,1992,2.49062061309814
BRN,1993,2.51879382133484
BRN,1994,2.54728555679321
BRN,1995,2.57082223892212
BRN,1996,2.57887172698975
BRN,1997,2.58694696426392
BRN,1998,2.59504699707031
BRN,1999,2.60317277908325
BRN,2000,2.61132383346558
BRN,2001,2.61798334121704
BRN,2002,2.6246600151062
BRN,2003,2.63135361671448
BRN,2004,2.63806438446045
BRN,2005,2.64479231834412
BRN,2006,2.65514659881592
BRN,2007,2.66554164886475
BRN,2008,2.6759774684906
BRN,2009,2.68645405769348
BRN,2010,2.69697141647339
BRN,2011,2.72146034240723
BRN,2012,2.73249530792236
BRN,2013,2.74364900588989
BRN,2014,2.75492358207703
BRN,2015,2.76632022857666
BRN,2016,2.77784085273743
BRN,2017,2.78948664665222
BRN,2018,2.80125975608826
BRN,2019,2.81316184997559
BRN,2020,2.82519459724426
BRN,2021,2.83735990524292
BRN,2022,2.84965920448303
BRN,2023,2.86209464073181
BTN,1950,
BTN,1951,
BTN,1952,
BTN,1953,
BTN,1954,
BTN,1955,
BTN,1956,
BTN,1957,
BTN,1958,
BTN,1959,
BTN,1960,
BTN,1961,
BTN,1962,
BTN,1963,
BTN,1964,
BTN,1965,
BTN,1966,
BTN,1967,
BTN,1968,
BTN,1969,
BTN,1970,
BTN,1971,
BTN,1972,
BTN,1973,
BTN,1974,
BTN,1975,
BTN,1976,
BTN,1977,
BTN,1978,
BTN,1979,
BTN,1980,
BTN,1981,
BTN,1982,
BTN,1983,
BTN,1984,
BTN,1985,
BTN,1986,
BTN,1987,
BTN,1988,
BTN,1989,
BTN,1990,
BTN,1991,
BTN,1992,
BTN,1993,
BTN,1994,
BTN,1995,
BTN,1996,
BTN,1997,
BTN,1998,
BTN,1999,
BTN,2000,
BTN,2001,
BTN,2002,
BTN,2003,
BTN,2004,
BTN,2005,
BTN,2006,
BTN,2007,
BTN,2008,
BTN,2009,
BTN,2010,
BTN,2011,
BTN,2012,
BTN,2013,
BTN,2014,
BTN,2015,
BTN,2016,
BTN,2017,
BTN,2018,
BTN,2019,
BTN,2020,
BTN,2021,
BTN,2022,
BTN,2023,
BWA,1950,
BWA,1951,
BWA,1952,
BWA,1953,
BWA,1954,
BWA,1955,
BWA,1956,
BWA,1957,
BWA,1958,
BWA,1959,
BWA,1960,1.19057202339172
BWA,1961,1.19119691848755
BWA,1962,1.19182217121124
BWA,1963,1.19244766235352
BWA,1964,1.19307351112366
BWA,1965,1.19369971752167
BWA,1966,1.19433605670929
BWA,1967,1.19497275352478
BWA,1968,1.19560980796814
BWA,1969,1.19624710083008
BWA,1970,1.19688487052917
BWA,1971,1.22517323493958
BWA,1972,1.25413036346436
BWA,1973,1.28377175331116
BWA,1974,1.31411373615265
BWA,1975,1.34517288208008
BWA,1976,1.34791243076324
BWA,1977,1.35065746307373
BWA,1978,1.35340809822083
BWA,1979,1.35616433620453
BWA,1980,1.35892617702484
BWA,1981,1.41894972324371
BWA,1982,1.48162436485291
BWA,1983,1.54706740379334
BWA,1984,1.61540102958679
BWA,1985,1.68675303459167
BWA,1986,1.74837827682495
BWA,1987,1.8063759803772
BWA,1988,1.86629748344421
BWA,1989,1.9282066822052
BWA,1990,1.99216961860657
BWA,1991,2.04076838493347
BWA,1992,2.09055280685425
BWA,1993,2.14155173301697
BWA,1994,2.19379472732544
BWA,1995,2.24731206893921
BWA,1996,2.28850150108337
BWA,1997,2.33044576644897
BWA,1998,2.37315845489502
BWA,1999,2.41665434837341
BWA,2000,2.46094727516174
BWA,2001,2.494708776474
BWA,2002,2.52893304824829
BWA,2003,2.56243538856506
BWA,2004,2.58605027198792
BWA,2005,2.60988306999207
BWA,2006,2.6307475566864
BWA,2007,2.65177893638611
BWA,2008,2.67297863960266
BWA,2009,2.69434762001038
BWA,2010,2.71588730812073
BWA,2011,2.73850703239441
BWA,2012,2.76163005828857
BWA,2013,2.78527045249939
BWA,2014,2.80944228172302
BWA,2015,2.83416080474854
BWA,2016,2.85944128036499
BWA,2017,2.88529968261719
BWA,2018,2.91175222396851
BWA,2019,2.93881607055664
BWA,2020,2.96650910377502
BWA,2021,2.99484920501709
BWA,2022,3.02385544776917
BWA,2023,3.05354738235474
CAF,1950,
CAF,1951,
CAF,1952,
CAF,1953,
CAF,1954,
CAF,1955,
CAF,1956,
CAF,1957,
CAF,1958,
CAF,1959,
CAF,1960,1.07182037830353
CAF,1961,1.07183730602264
CAF,1962,1.07185423374176
CAF,1963,1.07187128067017
CAF,1964,1.07188820838928
CAF,1965,1.0719051361084
CAF,1966,1.07192206382751
CAF,1967,1.07193899154663
CAF,1968,1.07195591926575
CAF,1969,1.07197284698486
CAF,1970,1.07198977470398
CAF,1971,1.07605028152466
CAF,1972,1.08012616634369
CAF,1973,1.08421754837036
CAF,1974,1.08832430839539
CAF,1975,1.09244668483734
CAF,1976,1.09658479690552
CAF,1977,1.10073840618134
CAF,1978,1.10490787029266
CAF,1979,1.10909307003021
CAF,1980,1.11329412460327
CAF,1981,1.12658214569092
CAF,1982,1.14002895355225
CAF,1983,1.15363609790802
CAF,1984,1.16740572452545
CAF,1985,1.18133962154388
CAF,1986,1.19543993473053
CAF,1987,1.20970857143402
CAF,1988,1.22414743900299
CAF,1989,1.23875856399536
CAF,1990,1.25354421138763
CAF,1991,1.26725316047668
CAF,1992,1.28111207485199
CAF,1993,1.29512250423431
CAF,1994,1.30928611755371
CAF,1995,1.32360470294952
CAF,1996,1.33807981014252
CAF,1997,1.35271322727203
CAF,1998,1.36750674247742
CAF,1999,1.38246190547943
CAF,2000,1.397580742836
CAF,2001,1.40450119972229
CAF,2002,1.41145586967468
CAF,2003,1.41844499111176
CAF,2004,1.42546880245209
CAF,2005,1.43252730369568
CAF,2006,1.4396208524704
CAF,2007,1.44674944877625
CAF,2008,1.4539133310318
CAF,2009,1.46111273765564
CAF,2010,1.46834778785706
CAF,2011,1.47843062877655
CAF,2012,1.48858284950256
CAF,2013,1.49880468845367
CAF,2014,1.50909674167633
CAF,2015,1.51945948600769
CAF,2016,1.52989339828491
CAF,2017,1.54039895534515
CAF,2018,1.55097663402557
CAF,2019,1.56162703037262
CAF,2020,1.57235038280487
CAF,2021,1.58224356174469
CAF,2022,1.59233725070953
CAF,2023,1.60263669490814
CAN,1950,2.48197078704834
CAN,1951,2.50054621696472
CAN,1952,2.51926040649414
CAN,1953,2.53811478614807
CAN,1954,2.55711030960083
CAN,1955,2.57092189788818
CAN,1956,2.58254599571228
CAN,1957,2.59422278404236
CAN,1958,2.60595202445984
CAN,1959,2.61773467063904
CAN,1960,2.62957048416138
CAN,1961,2.64926934242249
CAN,1962,2.66911578178406
CAN,1963,2.68911075592041
CAN,1964,2.70925569534302
CAN,1965,2.72955131530762
CAN,1966,2.74999904632568
CAN,1967,2.77060008049011
CAN,1968,2.79135537147522
CAN,1969,2.81226634979248
CAN,1970,2.83333349227905
CAN,1971,2.85760188102722
CAN,1972,2.88207769393921
CAN,1973,2.90676331520081
CAN,1974,2.93166065216064
CAN,1975,2.9567711353302
CAN,1976,2.98209643363953
CAN,1977,3.00763869285584
CAN,1978,3.03339982032776
CAN,1979,3.05938172340393
CAN,1980,3.08558583259583
CAN,1981,3.10549879074097
CAN,1982,3.12554049491882
CAN,1983,3.14571118354797
CAN,1984,3.16601204872131
CAN,1985,3.18644404411316
CAN,1986,3.20700788497925
CAN,1987,3.22770428657532
CAN,1988,3.24853444099426
CAN,1989,3.26949906349182
CAN,1990,3.29059886932373
CAN,1991,3.31135082244873
CAN,1992,3.33223342895508
CAN,1993,3.35324788093567
CAN,1994,3.37439489364624
CAN,1995,3.39567494392395
CAN,1996,3.41708946228027
CAN,1997,3.43863916397095
CAN,1998,3.46032452583313
CAN,1999,3.48214673995972
CAN,2000,3.50410676002502
CAN,2001,3.51891613006592
CAN,2002,3.53378772735596
CAN,2003,3.54872250556946
CAN,2004,3.56372046470642
CAN,2005,3.57878160476685
CAN,2006,3.59390640258789
CAN,2007,3.60909533500671
CAN,2008,3.62434840202332
CAN,2009,3.6396656036377
CAN,2010,3.65504789352417
CAN,2011,3.66232514381409
CAN,2012,3.66961669921875
CAN,2013,3.67692279815674
CAN,2014,3.68424344062805
CAN,2015,3.69157862663269
CAN,2016,3.69892859458923
